1134122021, 2, , <UNAVAIL>, NEVADA CARDIOLOGY PROFESSIONAL ASSN, , , , , , , NEVADA CARDIOLOGY ASSOCIATES, 3, , , , , , , , 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 05/24/2005, 08/27/2014, , , , , SALYER, PETRA, , PRACTICE MANAGER, 7022331000, 207RC0000X, 175317600, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1063410918, 2, , <UNAVAIL>, DIAGNOSTIC IMAGING OF SOUTHERN NEVADA, , , , , , , , , , , , , , , , 3560 E FLAMINGO RD, SUITE 100, LAS VEGAS, NV, 891215044, US, 7024336100, 7024339576, 3560 E FLAMINGO RD, SUITE 100, LAS VEGAS, NV, 891215044, US, 7024336100, 7024339576, 07/13/2005, 10/16/2007, , , , , BARON, MICHAEL, ALLEN, MANAGER OF GENERAL PARTNER, 7024336100, 2085R0202X, 2000048426, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 716409, 05, AZ, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1881693570, 2, , <UNAVAIL>, DESERT SAGE MEDICAL, , , , , , , , , , , , , , , , 844 W NYE LN, #201, CARSON CITY, NV, 897031544, US, 7758842929, 7758840426, 844 W NYE LN, #201, CARSON CITY, NV, 897031544, US, 7758842929, 7758840426, 07/15/2005, 08/11/2008, , , , , BOWER, JOHN, KEVIN, OWNER, 7758842929, 207Q00000X, 6493, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002013038, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1669471280, 2, , <UNAVAIL>, MILLER & TURNER OB-GYN LLP, , , , , , , , , , , , , , , , PO BOX 777250, , HENDERSON, NV, 890777250, US, 7028628862, 7028628774, 2821 W HORIZON RIDGE PKWY, STE 130, HENDERSON, NV, 890524427, US, 7028628862, 7028628774, 07/15/2005, 04/20/2008, , , , , MILLER, DONNA, , OWNER, 7028628862, 207V00000X, =========, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1437158771, 2, , <UNAVAIL>, NEVADA ORTHOPEDIC & SPINE CENTER, , , , , , , , , , , , , , , , 7455 W WASHINGTON AVE, #160, LAS VEGAS, NV, 891284337, US, 7028780393, , 7455 W WASHINGTON AVE, #160, LAS VEGAS, NV, 891284337, US, 7028780393, , 07/19/2005, 01/14/2015, , , , , JOHNSTON, DELORES, J, MEDICAL STAFF COORDINATOR, 7022585521, 207X00000X, C14-00279-3-092590, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100505991, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1336148543, 2, , <UNAVAIL>, ADASHEK AND WILKES LLP, , , , , , , DESERT PERINATAL ASSOCIATES, 3, , , , , , , , 5761 S FORT APACHE RD, BLDG. 8, LAS VEGAS, NV, 891485506, US, 7023416610, 7023416961, 5761 S FORT APACHE RD, BLDG. 8, LAS VEGAS, NV, 891485506, US, 7023416610, 7023416961, 07/19/2005, 05/22/2009, , , , , ADASHEK, JOSEPH, A, OWNER  PRESIDENT, 7023416610, 207VM0101X, , NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100508746, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1194724237, 2, , <UNAVAIL>, SCOTT E MANTHEI PC LTD, , , , , , , NEVADA EYE & EAR, 3, , , , , , , , 2598 WINDMILL PKWY, , HENDERSON, NV, 890745476, US, 7028966043, 7028969591, 2598 WINDMILL PKWY, , HENDERSON, NV, 890745476, US, 7028966043, 7028969591, 07/20/2005, 09/15/2010, , , , , MANTHEI, SCOTT, E, OWNER / PRESIDENT, 7028966043, 207YX0905X, , NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , D.O., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1912907528, 2, , <UNAVAIL>, MASON VALLEY FIRE AND AMBULANCE, , , , , , , , , , , , , , , , 118 S MAIN ST, , YERINGTON, NV, 894472584, US, 7754632261, 7754636537, 118 S MAIN ST, , YERINGTON, NV, 894472584, US, 7754632261, 7754636537, 07/26/2005, 07/08/2007, , , , , TOGNOLI, STEVE, , DISTRICT CHIEF, 7754632261, 3416L0300X, 11103, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3210800, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1013917640, 2, , <UNAVAIL>, INTERNAL MEDICINE SPEC OF SOUTHERN NV GROSSMAN PANIKKAR GHADISHAH WHI, , , , , , , INTERNAL MEDICINE SPECIALISTS OF SOUTHERN NEVADA, 3, , , , , , , , 201 N BUFFALO DR, , LAS VEGAS, NV, 891450373, US, 7022422737, 7022553170, 201 N BUFFALO DR, , LAS VEGAS, NV, 891450373, US, 7022422737, 7022553170, 07/26/2005, 09/28/2010, , , , , WHIPPLE, ROBERT, A, MANAGING PARTNER, 7022422737, 207R00000X, 9051, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100501810, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1568462034, 2, , <UNAVAIL>, SDMI LIMITED PARTNERSHIP, , , , , , , STEINBERG DIAGNOSTIC MEDICAL IMAGING, 3, , , , , , , , PO BOX 36900, , LAS VEGAS, NV, 891336900, US, 7027326000, 7022437531, 2950 S MARYLAND PKWY, , LAS VEGAS, NV, 891092204, US, 7027326000, 7022437531, 07/27/2005, 04/04/2011, , , , , STEINBERG, DAVID, LAWRENCE, MANAGING PARTNER, 7022401232, 2085R0202X, =========, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 200262800, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1376543843, 2, , <UNAVAIL>, MICHAEL P COLLETTI MD PC, , , , , , , , , , , , , , , , 3085 E FLAMINGO RD, SUITE A, LAS VEGAS, NV, 891214385, US, 7027342242, 7027377690, 3085 E FLAMINGO RD, SUITE A, LAS VEGAS, NV, 891214385, US, 7027342242, 7027377690, 07/27/2005, 07/08/2007, , , , , COLLETTI, MICHAEL, PHILLIP, OWNER, 7027342242, 207RR0500X, 5563, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1609876663, 2, , <UNAVAIL>, MICHAEL P COLLETTI MD PC, , , , , , , , , , , , , , , , 4580 S EASTERN AVE, #29, LAS VEGAS, NV, 891196100, US, 7027342242, 7027377690, 4580 S EASTERN AVE, #29, LAS VEGAS, NV, 891196100, US, 7027342242, 7027377690, 07/29/2005, 02/25/2009, , , , , COLLETTI, MICHAEL, PHILLIP, OWNER, 7027342242, 207RR0500X, 5563, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , CK5469, 01, NV, MEDICARE RAILROAD, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1245230242, 2, , <UNAVAIL>, AVI A OSTROWSKY MD LTD, , , , , , , DIABETES & ENDOCRINOLOGY CENTER, 3, , , , , , , , PO BOX 35192, , LAS VEGAS, NV, 891335192, US, 7023609210, 7023600008, 3150 N TENAYA WAY, STE 440, LAS VEGAS, NV, 891280443, US, 7023609210, 7023600008, 08/01/2005, 06/13/2013, , , , , OSTROWSKY, AVI, A, PRESIDENT, 7023609210, 207RE0101X, 6480, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002019771, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1942201116, 2, , <UNAVAIL>, EILEEN CORDERO MAUBAN MD LTD, , , , , , , , , , , , , , , , 2225 E FLAMINGO RD, SUITE 103, LAS VEGAS, NV, 891195125, US, 7027311747, 7027311661, 2225 E FLAMINGO RD, SUITE 103, LAS VEGAS, NV, 891195125, US, 7027311747, 7027311661, 08/09/2005, 05/13/2009, , , , , CORDERO MAUBAN, EILEEN, , PRESIDENT, 7037311747, 207R00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1629079884, 2, , <UNAVAIL>, BERNARD ADDO-QUAYE MD PC, , , , , , , TRUCARE MEDICAL INC, 3, , , , , , , , 2290 MCDANIEL ST STE 2A, , N LAS VEGAS, NV, 890306330, US, (702) 657-6365, 7026576704, 2290 MCDANIEL ST STE 2A, , N LAS VEGAS, NV, 890306330, US, (702) 657-6365, 7026576704, 08/09/2005, 06/14/2017, , , , , ADDO-QUAYE, BERNARD, K, PRESIDENT, 7026576365, 207Q00000X, 9413, NV, Y, 207R00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100505937, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1306847413, 2, , <UNAVAIL>, ORTHOPRO OF ELKO INC, , , , , , , , , , , , , , , , 997 COURT ST, , ELKO, NV, 898013942, US, 7757780507, 7757780987, 997 COURT ST, , ELKO, NV, 898013942, US, 7757780507, 7757780987, 08/10/2005, 07/08/2007, , , , , BLACKMAN, DAVID, A, OWNER PRACTITIONER, 7757780507, 335E00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , CPO, , , , , , , , , , , , , , , , 
1992707806, 2, , <UNAVAIL>, ELJEN MEDICAL HOSPITAL, , , , , , , EL JEN CONVALESCENT HOSPITAL, 3, , , , , , , , 5538 DUNCAN DR, , LAS VEGAS, NV, 891302812, US, 7026452606, 7026451478, 5538 DUNCAN DR, , LAS VEGAS, NV, 891302812, US, 7026452606, 7026451478, 08/10/2005, 05/20/2010, , , , , TOOMEY, CAROL, , OWNER, 7026452606, 313M00000X, 1181SNF10, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 001902849, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1144222761, 2, , <UNAVAIL>, DUCKWATER SHOSHONE TRIBE, , , , , , , DUCKWATER HEALTH CLINIC, 5, , , , , , , , PO BOX 140087, , DUCKWATER, NV, 893140087, US, 7758630222, 7758630142, 502 DUCKWATER FALLS RD, , DUCKWATER, NV, 893140087, US, 7758630222, 7758630142, 08/12/2005, 04/20/2008, , , , , MILLETT, JERRY, , TRIBAL MANAGER CHAIRMAN, 7758630227, 207Q00000X, =========, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1487656823, 2, , <UNAVAIL>, INTEGRITY HOME HEALTH CARE INC, , , , , , , , , , , , , , , , 501 S RANCHO DR, SUITE D21, LAS VEGAS, NV, 891064828, US, 7023841962, 7023843450, 501 S RANCHO DR, SUITE D21, LAS VEGAS, NV, 891064828, US, 7023841962, 7023843450, 08/15/2005, 12/22/2008, , , , , SIGMAN, ALISA, A, ADMINISTRATOR, 7023841962, 251E00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100504646, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1881686855, 2, , <UNAVAIL>, LB REGENCY PLAZA LLC, , , , , , , THE PLAZA AT SUN MOUNTAIN, 3, , , , , , , , 6031 W CHEYENNE AVE, , LAS VEGAS, NV, 891084200, US, 7026585882, 7026585842, 6031 W CHEYENNE AVE, , LAS VEGAS, NV, 891084200, US, 7026585882, 7026585842, 08/16/2005, 07/09/2007, , , , , TUTERA, JOSEPH, C, CEO/PRESIDENT, 8164440900, 310400000X, 2089AGC-9, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1437141637, 2, , <UNAVAIL>, C N HELD MD LTD, , , , , , , , , , , , , , , , 2225 GREEN VISTA DR. SUITE 308, , SPARKS, NV, 89431, US, 7757811407, 7753591497, 2225 GREEN VISTA DR. SUITE 308, , SPARKS, NV, 89431, US, 7757811407, 7753591497, 08/16/2005, 11/16/2016, , , , , HELD, CHARLES, NELSON, PRESIDENT, 7757821661, 207RP1001X, 3790, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1538151535, 2, , <UNAVAIL>, RENO PHYSICAL THERAPY INC, , , , , , , FERNLEY PHYSICAL THERAPY, 5, , , , , , , , PO BOX 511, , FERNLEY, NV, 894080511, US, 7755755508, 7755756655, 20 N WEST ST, , FERNLEY, NV, 894089799, US, 7755755508, 7755756655, 08/17/2005, 03/25/2016, , , , , LESAR, BRIDGETTE, , PRESIDENT, 7755755508, 225100000X, 0016,  0441, 1242, 1523, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========, 01, NV, STATE OF NEVADA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , PT, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1700878444, 2, , <UNAVAIL>, CHYNOWETH HILL AND LEAVITT LLC, , , , , , , KELLY HAWKINS PHYSICAL THERAPY WORKS, 3, , , , , , , , 3831 W CHARLESTON BLVD, , LAS VEGAS, NV, 891021859, US, 7028761733, 7028782018, 921 S HIGHWAY 160, STE 409, PAHRUMP, NV, 890484698, US, 7757273838, 7757273781, 08/18/2005, 03/23/2009, , , , , CHYNOWETH, THOMAS, W, OWNER, 7028761733, 225100000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100505661, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., SR., PT, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
