1699778829, 2, , <UNAVAIL>, CHIPPEWA VALLEY ORTHOPEDICS AND SPORTS MEDICINE CLINIC SC, , , , , , , , , , , , , , , , 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 1200 OAKLEAF WAY, SUITE A, ALTOONA, WI, 547202245, US, 7158321400, 7158324187, 05/23/2005, 10/27/2014, , , , , DRAWBERT, JOHN, PAUL, PRESIDENT, 7158321400, 207T00000X, , , N, 207X00000X, , , Y, 208VP0014X, 54216, WI, N, 213ES0103X, , , N, 261QM1200X, , , N, 332B00000X, , WI, N, 363A00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2416091, 01, WI, UNITED HEALTHCARE, =========015, 01, WI, BLUE CROSS BLUE SHIELD, 41741700, 05, WI, , 542R9CH, 01, WI, BCBS OF MN, 220399400, 01, WI, OWCP, 21278700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , 
1841293768, 2, , <UNAVAIL>, COUNTY OF LINCOLN, , , , , , , LINCOLN COUNTY EMS, 3, , , , , , , , 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155361019, 7155398054, 801 N SALES ST, SUITE 201, MERRILL, WI, 544521633, US, 7155391019, 7155398054, 05/24/2005, 11/11/2008, , , , , RAUCHLE, DEBORAH, A, ADMINISTRATIVE SECRETARY, 7155391019, 3416L0300X, 6020121, WI, N, 3416L0300X, 6000121, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41329500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1588667406, 2, , <UNAVAIL>, COUNTY OF DUNN, , , , , , , DUNN COUNTY DEPARTMENT OF HUMAN SERVICES & ADRC, 3, , , , , , , , 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 3001 US HIGHWAY 12 EAST, SUITE 160, MENOMONIE, WI, 547513045, US, 7152321116, 7152325987, 05/24/2005, 07/17/2015, , , , , KORPELA, KRISTIN, M, DIRECTOR, 7152312750, 101YM0800X, 1287, WI, N, 101YP2500X, 1287, WI, N, 103TB0200X, 1287, WI, N, 106H00000X, 1287, WI, N, 163WP0808X, 1287, WI, N, 2084P0800X, 1287, WI, N, 261QM0801X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 67551DU, 01, WI, COMPREHENSIVE CARE SERV, 42141400, 05, WI, , 60011400, 05, WI, , =========013, 01, WI, BC & BS OF WI PROVIDER ID, 260050222, 01, WI, RAILROAD MEDICARE, 9009DU, 01, MN, BC & BS OF MN PROVIDER ID, 94112, 01, WI, PREFERREDONE FACILITY ID, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, COUNTY OF DUNN, <UNAVAIL>, MS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , 
1962409482, 2, , <UNAVAIL>, WISCONSIN PROSTHETICS & ORTHOTICS INC, , , , , , , NOVACARE PROSTHETICS & ORTHOTICS, 3, , , , , , , , 4714 GETTYSBURG RD, , MECHANICSBURG, PA, 170554325, US, , , 1845 VELP AVE, STE A, GREEN BAY, WI, 543036594, US, 9204353537, 9204353545, 06/30/2005, 03/08/2017, , , , , TARVIN, MICHAEL, E., VP & SECRETARY, 7179721100, 335E00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41791900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1689671109, 2, , <UNAVAIL>, ZUNKER HEALTH CARE INC, , , , , , , GRANCARE NURSING CENTER, 3, , , , , , , , 1555 DOUSMAN ST, , GREEN BAY, WI, 543033207, US, 9204944525, 9204942816, 1555 DOUSMAN ST, , GREEN BAY, WI, 543033207, US, 9204944525, 9204942816, 06/30/2005, 07/09/2007, , , , , ZUNKER, DONALD, F, OWNER/ADMINISTRATOR, 9204944525, 314000000X, 3131, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20174100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , NHA, , , , , , , , , , , , , , , , 
1306843875, 2, , <UNAVAIL>, MILLWAY HEALTHCARE LLC, , , , , , , , , , , , , , , , 8534 W MILL RD, , MILWAUKEE, WI, 532251934, US, 4143532300, 4143532727, 8534 W MILL RD, , MILWAUKEE, WI, 532251934, US, 4143532300, 4143532727, 06/30/2005, 01/31/2008, , , , , ROOP, CHRISTINA, CAROL, DIRECTOR OF REIMBURSEMENT, 8633244739, 314000000X, 3231, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5048560001, 01, WI, DME, 20180200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1427055920, 2, , <UNAVAIL>, COUNTY OF OZAUKEE, , , , , , , LASATA CARE CENTER, 3, , , , , , , , W76N677 WAUWATOSA RD, , CEDARBURG, WI, 530121707, US, 2623775060, 2623774203, W76 N677 WAUWATOSA RD, , CEDARBURG, WI, 530121707, US, 2625122844, 2623774202, 06/30/2005, 08/06/2010, , , , , LUEDTKE, RALPH, G, NH ADMINISTRATOR, 2625122844, 314000000X, 2361, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20129900, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , NH ADMINISTRATOR, , , , , , , , , , , , , , , , 
1235136284, 2, , <UNAVAIL>, P F PARSONS INC., , , , , , , PARAMOUNT OPTICAL, 3, , , , , , , , 2014 W BENDER RD, , MILWAUKEE, WI, 532093727, US, 4142289295, 4142281871, 2014 W BENDER RD, , MILWAUKEE, WI, 532093727, US, 4142289295, 4142281871, 07/06/2005, 11/28/2007, , , , , PARSONS, PAUL, , PRESIDENT, 4142289295, 332H00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1003813817, 2, , <UNAVAIL>, CLINTON CHIROPRACTIC CLINIC SC, , , , , , , CLINTON CHIROPRACTIC CLINIC SC, 5, , , , , , , , 400 OGDEN AVE, , CLINTON, WI, 535259005, US, 6086762210, 6086765947, 400 OGDEN AVE, , CLINTON, WI, 535259005, US, 6086762210, 6086765947, 07/07/2005, 11/18/2010, , , , , DITTMANN, BRIAN, D, OWNER OPERATOR, 6086762210, 111N00000X, 3029012, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , DC, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1164429908, 2, , <UNAVAIL>, ST JOSEPHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F, , , , , , , , , , , , , , , , 2661 COUNTY HIGHWAY I, , CHIPPEWA FALLS, WI, 547295407, US, 7157177200, , 2661 COUNTY HIGHWAY I, , CHIPPEWA FALLS, WI, 547295407, US, 7157231811, , 07/07/2005, 01/08/2015, , , , , COFFMAN, JOAN, M, CEO, 7157177200, 282N00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 11007500, 05, WI, , 930032652, 01, WI, MEDICARE RAILROAD, =========017, 01, WI, ANTHEM BLUE CROSS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1215934963, 2, , <UNAVAIL>, BETHANY HOME INC, , , , , , , , , , , , , , , , 1226 BERLIN ST, , WAUPACA, WI, 549811991, US, 7152585521, 7152587051, 1226 BERLIN ST, , WAUPACA, WI, 549811991, US, 7152585521, 7152587051, 07/07/2005, 07/08/2007, , , , , GUTHO, HANNAH, , ADMINISTRATOR, 7152585521, 310400000X, 1874, WI, X, 314000000X, 963, WI, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 21054200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , , , , , , , , , , , , , , , , 
1215934997, 2, , <UNAVAIL>, KIWANIS MANOR INC, , , , , , , , , , , , , , , , 3271 NORTH ST, , EAST TROY, WI, 531201147, US, 2626423995, 2626423930, 3271 NORTH ST, , EAST TROY, WI, 531201147, US, 2626423995, 2626423930, 07/07/2005, 07/09/2007, , , , , SENECAL, LYNN, , ADMINISTRATOR, 2626423995, 314000000X, 2548, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20101100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS., , , , , , , , , , , , , , , , , , 
1710984562, 2, , <UNAVAIL>, HUDSON HEARING & SPEECH CLINIC INC, , , , , , , , , , , , , , , , 401 STAGELINE RD, SUITE 6, HUDSON, WI, 540167897, US, 7155316710, 7155316711, 401 STAGELINE RD, SUITE 6, HUDSON, WI, 540167897, US, 7155316710, 7155316711, 07/07/2005, 06/20/2014, , , , , DREVNICK, MICHELE, ANNE, PRESIDENT, 7155316710, 231H00000X, 173-156, WI, Y, 235Z00000X, , WI, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41121100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , MS,  F/AAA, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1326045030, 2, , <UNAVAIL>, MADISON ENDODONTIC ASSOCIATES S.C, , , , , , , , , , , , , , , , 406 SCIENCE DR, STE 410, MADISON, WI, 537111068, US, 6082319989, 6082312814, 406 SCIENCE DR, STE 410, MADISON, WI, 537111068, US, 6082319989, 6082312814, 07/07/2005, 04/20/2008, , , , , SNYDER, LORI, A, OFFICE COORDINATOR, 6082319989, 1223E0200X, =========, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1386641207, 2, , <UNAVAIL>, SSM HEALTH CARE OF WISCONSIN INC, , , , , , , SSM HEALTH ST CLARE HOSPITAL-BARABOO, 3, , , , , , , , 707 14TH ST, , BARABOO, WI, 539131539, US, 6083561400, , 707 14TH ST, , BARABOO, WI, 539131539, US, 6083561400, , 07/07/2005, 11/23/2016, , , , , WALKER, TROY, , DIRECTOR OF FINANCE, 6083561400, 282N00000X, 65, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1309280001, 01, WI, DMERC PROV #, 70, 01, WI, DEANCARE HMO VENDOR #, 11022800, 05, WI, , 1009390, 01, WI, PHYSICIANS PLUS PROV #, 391023846, 01, WI, FTN-COMMERCIAL PAYERS, 391023846028, 01, WI, BLUE CROSS/BLUE SHIELD, 391023846001, 05, IL, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, SSM HEALTH CARE OF WISCONSIN INC, <UNAVAIL>, , , , , , , , , , , , , , , , , , , 
1225036783, 2, , <UNAVAIL>, ST CROIX COUNTY, , , , , , , ST CROIX HEALTH CENTER, 3, , , , , , , , 1445 N 4TH ST, , NEW RICHMOND, WI, 540171063, US, 7152466991, 7152468225, 1445 N 4TH ST, , NEW RICHMOND, WI, 540171063, US, 7152466991, 7152468225, 07/08/2005, 09/22/2014, , , , , HACKENMUELLER, SANDY, , ADMINISTRATOR, 7152468229, 261QM0801X, 2415, WI, N, 261QR0400X, 2415, WI, N, 314000000X, 2415, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20159700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , NHA,  RN,  WCC, , , , , , , , , , , , , , , , 
1932107422, 2, , <UNAVAIL>, TDR INC, , , , , , , RENNES HEALTH CENTER DEPERE, 3, , , , , , , , 261 FRENCH ST, , PESHTIGO, WI, 541571217, US, , , 200 S 9TH ST, , DE PERE, WI, 541151393, US, 9203365680, , 07/08/2005, 05/14/2008, , , , , JOHNSON, NEIL, , TREASURER, 7155822200, 314000000X, 2860, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20118400, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1447258025, 2, , <UNAVAIL>, ANEW HEALTH CARE SERVICES INC, , , , , , , ANEW HOME CARE, 3, , , , , , , , 7425 HARWOOD AVE, , WAUWATOSA, WI, 532132626, US, 4144757788, 4144755215, 7425 HARWOOD AVE, , WAUWATOSA, WI, 532132626, US, 4144757788, 4144755215, 07/08/2005, 12/19/2008, , , , , SPRENGER, SALLY, , COMPANY PRESIDENT, 4144757788, 251E00000X, 122, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41510200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1932107463, 2, , <UNAVAIL>, VILLAGE OF PRAIRIE FARM, , , , , , , PIONEER NURSING HOME, 3, , , , , , , , 530 RIVER AVENUE SOUTH, , PRAIRIE FARM, WI, 54762, US, 7154551178, 7154551044, 530 RIVER AVENUE SOUTH, , PRAIRIE FARM, WI, 54762, US, 7154551178, 7154551044, 07/08/2005, 11/17/2011, , , , , BULGER, ANGELA, MARIE, ADMINISTRATOR, 7154551178, 314000000X, 1056, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20156100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , NHA, , , , , , , , , , , , , , , , 
1912905381, 2, , <UNAVAIL>, KINDRED PHARMACY SERVICES, , , , , , , , , , , , , , , , 5055 S EMMER DR, , NEW BERLIN, WI, 531517361, US, 2626410723, 2626410619, 5055 S EMMER DR, , NEW BERLIN, WI, 531517361, US, 2626410723, 2626410619, 07/11/2005, 07/08/2007, , , , , CZEBOTAR, JILL, SUSAN, MANAGER, 2626410723, 333600000X, 8456042, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 33280500, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS., , RPH, , , , , , , , , , , , , , , , 
1376541748, 2, , <UNAVAIL>, CALUMET MEDICAL CENTER INC, , , , , , , , , , , , , , , , 614 MEMORIAL DR, , CHILTON, WI, 530141568, US, 9208492386, 9208491801, 614 MEMORIAL DR, , CHILTON, WI, 530141568, US, 9208492386, 9208491801, 07/11/2005, 10/20/2009, , , , , RICHMAN, TIM, , CEO/PRESIDENT, 9208497544, 282NC0060X, 1020, WI, Y, 314000000X, 1020, WI, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 11015310, 05, WI, , 11015300, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1013915339, 2, , <UNAVAIL>, COUNTY OF WOOD, , , , , , , EDGEWATER HAVEN NURSING HOME, 3, , , , , , , , 1351 WISCONSIN RIVER DR, , PORT EDWARDS, WI, 544691099, US, 7158858300, 7158858351, 1351 WISCONSIN RIVER DR, , PORT EDWARDS, WI, 544691041, US, 7158858300, 7158858351, 07/11/2005, 11/03/2011, , , , , SLATTERY, AMY, M, ADMINISTRATOR, 7158858324, 314000000X, 2369, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20131100, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , NHA, , , , , , , , , , , , , , , , 
1700884020, 2, , <UNAVAIL>, WISCONSIN ILLINOIS SENIOR HOUSING INC., , , , , , , MONTELLO CARE CENTER, 5, , , , , , , , 251 FOREST LN, , MONTELLO, WI, 539499380, US, 6082972153, 6082979328, 251 FOREST LN, , MONTELLO, WI, 539499380, US, 6082972153, 6082979328, 07/11/2005, 10/07/2015, , , , , SHERMAN, STEPHANIE, L, MEDICAL PROGRAM MONITOR, 3039800611, 314000000X, 314000000X, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20186200, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1407854714, 2, , <UNAVAIL>, KEY CARE INC, , , , , , , , , , , , , , , , 119 E 4TH ST N, , LADYSMITH, WI, 548481376, US, 7155323727, 7155326087, 119 E 4TH ST N, , LADYSMITH, WI, 548481376, US, 7155323727, 7155326087, 07/11/2005, 07/08/2007, , , , , KELLEY, MICHAEL, , PRESIDENT/OWNER, 7155325546, 343900000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41448700, 05, WI, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1053319285, 2, , <UNAVAIL>, METZ MEDICAL INC, , , , , , , , , , , , , , , , 4720 GREEN BAY RD, , KENOSHA, WI, 531441719, US, 2626544000, 2626545400, 4720 GREEN BAY RD, , KENOSHA, WI, 531441719, US, 2626544000, 2626545400, 07/12/2005, 02/13/2015, , , , , METZ, KEVIN, , PRESIDENT, 2626544000, 332BX2000X, 2097-028, WI, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 315-044, 01, WI, DEPT OF REG/LIC - MANUFAC, 2097-028, 01, WI, DEPT REG/LIC- RESP CARE P, 9408-40, 01, WI, DSPS - PHARMACY EXAMINING BOARD, 41694800, 05, WI, , 040018300, 01, , FEDERAL BLACK PROGRAM, 1297-045, 01, WI, DEPT REG/LIC - DISTRIBUTO, 203.001469, 01, IL, DEPT OF FINAN & PROF REG - HME & SERVICES PROVIDER, 2556-45, 01, WI, DEPT REG/LIC - DISTRIBUTOR OF PRESC DRUGS, 8009-042, 01, WI, DEPT REG/LIC- PHARMACY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , RRT, , , , , , , , , , , , , , , , 
